ID,ACC
Os02g0137100|mRNA|AK073353|CDS+3'UTR,Os02g0137100
Os02g0137200|mRNA|AK060290|CDS+3'UTR,Os02g0137200
Os02g0137200|mRNA|AK099849|CDS+3'UTR,Os02g0137200
Os02g0137400|mRNA|AK068480|CDS+3'UTR,Os02g0137400
Os02g0137500|COMBINER_EST|CI141281|6,Os02g0137500
Os02g0137600|mRNA|AK102168|CDS+3'UTR,Os02g0137600
Os02g0137700|COMBINER_EST|CI414630|0,Os02g0137700
Os02g0137800|mRNA|AK060530|CDS+3'UTR,Os02g0137800
Os02g0137800|mRNA|AK101629|CDS+3'UTR,Os02g0137800
Os02g0138000|COMBINER_EST|CI140066|6,Os02g0138000
Os02g0138100|COMBINER_EST|Os02g0138100|8,Os02g0138100
Os02g0138200|mRNA|AK062066|CDS+3'UTR,Os02g0138200
Os02g0138200|mRNA|AK064810|CDS+3'UTR,Os02g0138200
Os02g0138200|mRNA|AK068239|CDS+3'UTR,Os02g0138200
Os02g0138500|COMBINER_EST|Os02g0138500|8,Os02g0138500
Os02g0138600|mRNA|AK071778|CDS+3'UTR,Os02g0138600
Os02g0138800|COMBINER_EST|Os02g0138800|8,Os02g0138800
Os02g0138900|COMBINER_EST|CI362407|6,Os02g0138900
Os02g0139000|mRNA|AK065704|CDS+3'UTR,Os02g0139000
Os02g0139100|mRNA|AK065722|CDS+3'UTR,Os02g0139100
Os02g0139200|mRNA|AK073412|CDS+3'UTR,Os02g0139200
Os02g0139200|mRNA|AK103804|CDS+3'UTR,Os02g0139200
Os02g0139300|mRNA|AK072088|CDS+3'UTR,Os02g0139300
Os02g0139300|mRNA|AK101322|CDS+3'UTR,Os02g0139300
Os02g0139400|mRNA|AK111384|CDS+3'UTR,Os02g0139400
Os02g0139500|mRNA|AK063601|CDS+3'UTR,Os02g0139500
Os02g0139500|mRNA|AK103080|CDS+3'UTR,Os02g0139500
Os02g0139600|mRNA|AK107052|CDS+3'UTR,Os02g0139600
Os02g0139600|mRNA|AK121266|CDS+3'UTR,Os02g0139600
Os02g0139700|mRNA|AF169966|CDS+3'UTR,Os02g0139700
Os02g0139700|mRNA|AK121211|CDS+3'UTR,Os02g0139700
Os02g0139900|mRNA|AK063638|CDS+3'UTR,Os02g0139900
Os02g0140100|COMBINER_EST|Os02g0140100|8,Os02g0140100
Os02g0140200|mRNA|AK066454|CDS+3'UTR,Os02g0140200
Os02g0140300|COMBINER_EST|CI552950|0,Os02g0140300
Os02g0140400|mRNA|AK106822|CDS+3'UTR,Os02g0140400
Os02g0140500|mRNA|AK066900|CDS+3'UTR,Os02g0140500
Os02g0140500|mRNA|AK067920|CDS+3'UTR,Os02g0140500
Os02g0140800|COMBINER_EST|CI226187|6,Os02g0140800
Os02g0141000|mRNA|AK121058|CDS+3'UTR,Os02g0141000
Os02g0141100|COMBINER_EST|Os02g0141100|8,Os02g0141100
Os02g0141300|mRNA|AK067279|CDS+3'UTR,Os02g0141300
Os02g0141300|mRNA|AK074020|CDS+3'UTR,Os02g0141300
Os02g0141400|mRNA|AK106374|CDS+3'UTR,Os02g0141400
Os02g0141500|mRNA|AK099428|CDS+3'UTR,Os02g0141500
Os02g0142000|COMBINER|CI138407|6,Os02g0142000
Os02g0142100|mRNA|AK069573|CDS+3'UTR,Os02g0142100
Os02g0142300|mRNA|AK067944|CDS+3'UTR,Os02g0142300
Os02g0142400|mRNA|AK106722|CDS+3'UTR,Os02g0142400
Os02g0142500|COMBINER_EST|CI379556|4,Os02g0142500
Os02g0142800|mRNA|AK068189|CDS+3'UTR,Os02g0142800
Os02g0142800|mRNA|AK110800|5'UTR+CDS,Os02g0142800
Os02g0143100|mRNA|AK063330|CDS+3'UTR,Os02g0143100
Os02g0143200|mRNA|AK070600|CDS+3'UTR,Os02g0143200
Os02g0143300|COMBINER_EST|Os02g0143300|8,Os02g0143300
Os02g0143400|COMBINER_EST|Os02g0143400|8,Os02g0143400
Os02g0144100|COMBINER|CI138407|6,Os02g0144100
Os02g0144200|COMBINER|CI117527|6,Os02g0144200
Os02g0144300|mRNA|AK106692|5'UTR+CDS,Os02g0144300
Os02g0144800|COMBINER|CI343186|6,Os02g0144800
Os02g0144900|mRNA|AK060106|CDS+3'UTR,Os02g0144900
Os02g0145000|mRNA|AK064385|CDS+3'UTR,Os02g0145000
Os02g0145200|mRNA|AK066882|CDS+3'UTR,Os02g0145200
Os02g0145200|mRNA|AK104983|CDS+3'UTR,Os02g0145200
Os02g0145500|mRNA|AK102901|CDS+3'UTR,Os02g0145500
Os02g0145500|mRNA|AK109742|UTR,Os02g0145500
Os02g0145600|mRNA|AK100547|CDS+3'UTR,Os02g0145600
Os02g0146400|mRNA|AK058747|CDS+3'UTR,Os02g0146400
Os02g0146400|mRNA|AK071377|CDS+3'UTR,Os02g0146400
Os02g0146500|mRNA|AK060195|CDS+3'UTR,Os02g0146500
Os02g0146500|mRNA|AK067901|CDS+3'UTR,Os02g0146500
Os02g0146600|mRNA|AB046414|CDS+3'UTR,Os02g0146600
Os02g0146600|mRNA|AK073620|CDS+3'UTR,Os02g0146600
Os02g0146700|mRNA|AK105609|CDS+3'UTR,Os02g0146700
Os02g0146700|mRNA|AK119490|5'UTR+CDS,Os02g0146700
Os02g0146700|mRNA|AK121963|CDS+3'UTR,Os02g0146700
Os02g0146800|COMBINER|CI138630|6,Os02g0146800
Os02g0146900|mRNA|AK073597|CDS+3'UTR,Os02g0146900
Os02g0146900|mRNA|AK103956|CDS+3'UTR,Os02g0146900
Os02g0147100|COMBINER_EST|CI250750|6,Os02g0147100
Os02g0147200|COMBINER_EST|CI482858|0,Os02g0147200
Os02g0147300|COMBINER_EST|CI392333|6,Os02g0147300
Os02g0147500|COMBINER_EST|C99436|7,Os02g0147500
Os02g0147600|mRNA|AK100310|CDS+3'UTR,Os02g0147600
Os02g0147600|mRNA|AK100775|CDS+3'UTR,Os02g0147600
Os02g0147700|mRNA|AK059340|CDS+3'UTR,Os02g0147700
Os02g0147700|mRNA|AK068065|CDS+3'UTR,Os02g0147700
Os02g0147800|mRNA|AJ575223|CDS,Os02g0147800
Os02g0147800|mRNA|AK065257|CDS+3'UTR,Os02g0147800
Os02g0147800|mRNA|AK070502|CDS+3'UTR,Os02g0147800
Os02g0147800|mRNA|AK098855|CDS+3'UTR,Os02g0147800
Os02g0147800|mRNA|AK106225|5'UTR+CDS,Os02g0147800
Os02g0148000|mRNA|AF448491|CDS+3'UTR,Os02g0148000
Os02g0148000|mRNA|AK120401|CDS+3'UTR,Os02g0148000
Os02g0148100|mRNA|AF216317|CDS+3'UTR,Os02g0148100
Os02g0148100|mRNA|AF241166|CDS+3'UTR,Os02g0148100
Os02g0148100|mRNA|AK119650|CDS+3'UTR,Os02g0148100
Os02g0148100|mRNA|D21288|CDS,Os02g0148100
Os02g0148300|mRNA|AK071342|CDS+3'UTR,Os02g0148300
Os02g0148300|mRNA|AY224554|CDS,Os02g0148300
Os02g0148400|mRNA|AK070451|CDS+3'UTR,Os02g0148400
Os02g0148400|mRNA|AK072039|CDS+3'UTR,Os02g0148400
Os02g0148500|mRNA|AK068931|CDS+3'UTR,Os02g0148500
Os02g0148600|mRNA|AK059287|CDS+3'UTR,Os02g0148600
Os02g0148700|mRNA|AK068686|5'UTR+CDS,Os02g0148700
Os02g0149500|mRNA|AK109901|CDS+3'UTR,Os02g0149500
Os02g0149600|mRNA|AK119431|CDS+3'UTR,Os02g0149600
Os02g0149700|mRNA|AK103492|CDS+3'UTR,Os02g0149700
Os02g0149800|mRNA|AK066016|CDS+3'UTR,Os02g0149800
Os02g0150000|COMBINER_EST|AU030543|6,Os02g0150000
Os02g0150100|mRNA|AK060595|CDS+3'UTR,Os02g0150100
Os02g0150100|mRNA|AK100093|5'UTR+CDS,Os02g0150100
Os02g0150200|mRNA|AK121324|UTR,Os02g0150200
Os02g0150300|mRNA|AK120153|CDS+3'UTR,Os02g0150300
Os02g0150600|mRNA|AK105844|CDS+3'UTR,Os02g0150600
Os02g0150700|mRNA|AK120070|CDS+3'UTR,Os02g0150700
Os02g0150800|COMBINER_EST|CI348411|0,Os02g0150800
Os02g0150900|mRNA|AK064982|CDS+3'UTR,Os02g0150900
Os02g0150900|mRNA|AK067206|CDS+3'UTR,Os02g0150900
Os02g0150900|mRNA|AK121424|CDS+3'UTR,Os02g0150900
Os02g0151100|COMBINER_EST|CI554498|6,Os02g0151100
Os02g0151300|mRNA|AK120536|CDS+3'UTR,Os02g0151300
Os02g0151400|mRNA|AK101581|CDS+3'UTR,Os02g0151400
Os02g0151500|COMBINER_EST|CI340065|6,Os02g0151500
Os02g0151600|COMBINER_EST|CI119320|6,Os02g0151600
Os02g0151700|COMBINER_EST|CI119320|6,Os02g0151700
Os02g0151800|COMBINER_EST|Os02g0151800|8,Os02g0151800
Os02g0151900|COMBINER_EST|CI078668|6,Os02g0151900
Os02g0152000|COMBINER_EST|CB656445|7,Os02g0152000
Os02g0152200|mRNA|AK068770|CDS+3'UTR,Os02g0152200
Os02g0152200|mRNA|AK070155|CDS+3'UTR,Os02g0152200
Os02g0152300|mRNA|AK069368|CDS+3'UTR,Os02g0152300
Os02g0152400|mRNA|AK059909|CDS+3'UTR,Os02g0152400
Os02g0152500|mRNA|AK062072|UTR,Os02g0152500
Os02g0152500|mRNA|AK101341|CDS+3'UTR,Os02g0152500
Os02g0152600|mRNA|AK073007|CDS+3'UTR,Os02g0152600
Os02g0152700|mRNA|AK063373|CDS+3'UTR,Os02g0152700
Os02g0152800|mRNA|AK073943|5'UTR+CDS,Os02g0152800
Os02g0152900|mRNA|AK061136|CDS+3'UTR,Os02g0152900
Os02g0153000|mRNA|AK064473|CDS+3'UTR,Os02g0153000
Os02g0153100|COMBINER_EST|Os02g0153100|8,Os02g0153100
Os02g0153200|mRNA|AK111680|CDS+3'UTR,Os02g0153200
Os02g0153300|mRNA|AK108027|CDS+3'UTR,Os02g0153300
Os02g0153300|mRNA|AK121860|CDS+3'UTR,Os02g0153300
Os02g0153400|COMBINER_EST|CI243972|6,Os02g0153400
Os02g0153500|COMBINER|CI397257|1,Os02g0153500
Os02g0153500|COMBINER|CI397257|x,Os02g0153500
Os02g0153600|mRNA|AK073693|CDS+3'UTR,Os02g0153600
Os02g0153700|mRNA|AK100376|CDS+3'UTR,Os02g0153700
Os02g0153900|mRNA|AK111546|CDS+3'UTR,Os02g0153900
Os02g0154000|COMBINER_EST|Os02g0154000|8,Os02g0154000
Os02g0154100|mRNA|AK106847|CDS+3'UTR,Os02g0154100
Os02g0154200|mRNA|AK111871|CDS+3'UTR,Os02g0154200
Os02g0154300|mRNA|AK111975|CDS+3'UTR,Os02g0154300
Os02g0154400|COMBINER|CI138407|6,Os02g0154400
Os02g0154600|mRNA|AK071490|CDS+3'UTR,Os02g0154600
Os02g0154600|mRNA|AK102276|CDS+3'UTR,Os02g0154600
Os02g0154700|COMBINER_EST|Os02g0154700|8,Os02g0154700
Os02g0155000|mRNA|AK106999|CDS+3'UTR,Os02g0155000
Os02g0155300|mRNA|AK067517|CDS+3'UTR,Os02g0155300
Os02g0155400|mRNA|AK107566|CDS+3'UTR,Os02g0155400
Os02g0156100|mRNA|AK058877|CDS+3'UTR,Os02g0156100
Os02g0156300|mRNA|AK058558|CDS+3'UTR,Os02g0156300
Os02g0156400|mRNA|AK100447|CDS+3'UTR,Os02g0156400
Os02g0156500|mRNA|AK059616|CDS+3'UTR,Os02g0156500
Os02g0156700|mRNA|AK073014|CDS+3'UTR,Os02g0156700
Os02g0156800|mRNA|AK067358|CDS+3'UTR,Os02g0156800
Os02g0156900|COMBINER_EST|Os02g0156900|8,Os02g0156900
Os02g0157000|COMBINER_EST|Os02g0157000|8,Os02g0157000
Os02g0157100|COMBINER_EST|Os02g0157100|8,Os02g0157100
Os02g0157200|COMBINER_EST|Os02g0157200|8,Os02g0157200
Os02g0157300|mRNA|AK099976|CDS+3'UTR,Os02g0157300
Os02g0157300|mRNA|AK102244|CDS+3'UTR,Os02g0157300
Os02g0157400|COMBINER|CI327621|6,Os02g0157400
Os02g0157600|COMBINER_EST|CI549598|0,Os02g0157600
Os02g0157700|COMBINER_EST|CI442821|6,Os02g0157700
Os02g0158000|COMBINER_EST|CI194872|6,Os02g0158000
Os02g0158100|mRNA|AK058991|CDS+3'UTR,Os02g0158100
Os02g0158100|mRNA|AK073124|CDS+3'UTR,Os02g0158100
Os02g0158300|COMBINER_EST|CI277350|6,Os02g0158300
Os02g0158400|mRNA|AK061569|CDS+3'UTR,Os02g0158400
Os02g0158400|mRNA|AK099479|CDS+3'UTR,Os02g0158400
Os02g0158400|mRNA|AK104768|CDS+3'UTR,Os02g0158400
Os02g0158500|COMBINER_EST|CI556020|1,Os02g0158500
Os02g0158600|mRNA|AK066467|CDS+3'UTR,Os02g0158600
Os02g0158800|mRNA|AK065389|CDS+3'UTR,Os02g0158800
Os02g0158800|mRNA|AK119177|CDS+3'UTR,Os02g0158800
Os02g0158900|mRNA|AK108324|CDS+3'UTR,Os02g0158900
Os02g0159200|mRNA|AK102507|CDS+3'UTR,Os02g0159200
Os02g0159200|mRNA|AK111948|CDS+3'UTR,Os02g0159200
Os02g0159400|mRNA|AK109550|CDS+3'UTR,Os02g0159400
Os02g0159700|mRNA|AK073907|CDS+3'UTR,Os02g0159700
Os02g0159700|mRNA|AK105848|CDS+3'UTR,Os02g0159700
Os02g0159700|mRNA|AK111055|CDS+3'UTR,Os02g0159700
Os02g0159800|mRNA|AK119764|CDS+3'UTR,Os02g0159800
Os02g0159900|COMBINER_EST|CI416171|1,Os02g0159900
Os02g0160000|mRNA|AK062904|CDS+3'UTR,Os02g0160000
Os02g0160100|COMBINER_EST|AU085883|7,Os02g0160100
Os02g0160200|mRNA|AK109618|CDS+3'UTR,Os02g0160200
Os02g0160300|mRNA|AK120181|CDS+3'UTR,Os02g0160300
Os02g0160400|mRNA|AK070615|CDS+3'UTR,Os02g0160400
Os02g0160400|mRNA|AK119771|CDS+3'UTR,Os02g0160400
Os02g0160500|COMBINER_EST|Os02g0160500|8,Os02g0160500
Os02g0160600|mRNA|AK067196|CDS+3'UTR,Os02g0160600
Os02g0160800|mRNA|AK109752|CDS+3'UTR,Os02g0160800
Os02g0160900|COMBINER|CI476510|4,Os02g0160900
Os02g0161000|mRNA|AK111660|CDS+3'UTR,Os02g0161000
Os02g0161100|mRNA|AK072377|CDS+3'UTR,Os02g0161100
Os02g0161200|mRNA|AB117992|CDS+3'UTR,Os02g0161200
Os02g0161200|mRNA|AK065198|CDS+3'UTR,Os02g0161200
Os02g0161200|mRNA|AK122103|CDS+3'UTR,Os02g0161200
Os02g0161300|mRNA|AK070938|CDS,Os02g0161300
Os02g0161400|mRNA|AK058838|UTR,Os02g0161400
Os02g0161700|COMBINER_EST|Os02g0161700|8,Os02g0161700
Os02g0161800|mRNA|AK105544|CDS+3'UTR,Os02g0161800
Os02g0161900|mRNA|AK061956|CDS+3'UTR,Os02g0161900
Os02g0161900|mRNA|AK101547|CDS+3'UTR,Os02g0161900
Os02g0161900|mRNA|AY072820|CDS+3'UTR,Os02g0161900
Os02g0162000|mRNA|AK063787|CDS+3'UTR,Os02g0162000
Os02g0162000|mRNA|AK122146|CDS+3'UTR,Os02g0162000
Os02g0162500|mRNA|AK058907|CDS+3'UTR,Os02g0162500
Os02g0162500|mRNA|AK121223|CDS+3'UTR,Os02g0162500
Os02g0162600|COMBINER_EST|CI451187|0,Os02g0162600
Os02g0162700|mRNA|AK058629|UTR,Os02g0162700
Os02g0162900|COMBINER|CI260116|6,Os02g0162900
Os02g0163300|mRNA|AK064737|CDS+3'UTR,Os02g0163300
Os02g0163400|mRNA|AK121545|CDS+3'UTR,Os02g0163400
Os02g0163500|mRNA|AK070929|CDS+3'UTR,Os02g0163500
Os02g0163600|mRNA|AK068043|CDS+3'UTR,Os02g0163600
Os02g0163800|COMBINER_EST|CI228796|6,Os02g0163800
Os02g0164200|COMBINER_EST|Os02g0164200|8,Os02g0164200
Os02g0164300|mRNA|AK063785|CDS+3'UTR,Os02g0164300
Os02g0164300|mRNA|AK072484|CDS+3'UTR,Os02g0164300
Os02g0164600|mRNA|AK103682|CDS+3'UTR,Os02g0164600
Os02g0164800|mRNA|AK062817|CDS+3'UTR,Os02g0164800
Os02g0164900|mRNA|AB071294|CDS,Os02g0164900
Os02g0164900|mRNA|AK066725|CDS+3'UTR,Os02g0164900
Os02g0164900|mRNA|AK070569|CDS+3'UTR,Os02g0164900
Os02g0165000|mRNA|AK069562|CDS+3'UTR,Os02g0165000
Os02g0165000|mRNA|AK101610|CDS+3'UTR,Os02g0165000
Os02g0165100|mRNA|AK066645|CDS+3'UTR,Os02g0165100
Os02g0165200|mRNA|AK101881|CDS+3'UTR,Os02g0165200
Os02g0165500|mRNA|AK060547|CDS+3'UTR,Os02g0165500
Os02g0165800|mRNA|AK106983|CDS+3'UTR,Os02g0165800
Os02g0165900|mRNA|AK071829|CDS+3'UTR,Os02g0165900
Os02g0166200|mRNA|AK066189|UTR,Os02g0166200
Os02g0166300|COMBINER|CI095768|6,Os02g0166300
Os02g0166500|COMBINER_EST|Os02g0166500|8,Os02g0166500
Os02g0166600|mRNA|AK069371|CDS+3'UTR,Os02g0166600
Os02g0166800|mRNA|AK106854|CDS+3'UTR,Os02g0166800
Os02g0167000|COMBINER_EST|CI555990|0,Os02g0167000
Os02g0167100|mRNA|AK066425|CDS+3'UTR,Os02g0167100
Os02g0167200|mRNA|AK106491|CDS+3'UTR,Os02g0167200
Os02g0167300|mRNA|AK061659|CDS+3'UTR,Os02g0167300
Os02g0167300|mRNA|AK119164|CDS+3'UTR,Os02g0167300
Os02g0167300|mRNA|AK121574|CDS+3'UTR,Os02g0167300
Os02g0167300|mRNA|D30717|CDS+3'UTR,Os02g0167300
Os02g0167300|mRNA|X79367|CDS+3'UTR,Os02g0167300
Os02g0167500|mRNA|AK069161|CDS+3'UTR,Os02g0167500
Os02g0167600|COMBINER|CI151387|6,Os02g0167600
Os02g0167600|COMBINER|CI476318|x,Os02g0167600
Os02g0167700|mRNA|AK069128|CDS+3'UTR,Os02g0167700
Os02g0168000|mRNA|AK106654|CDS+3'UTR,Os02g0168000
Os02g0168100|mRNA|AF251065|CDS+3'UTR,Os02g0168100
Os02g0168100|mRNA|AK058890|CDS+3'UTR,Os02g0168100
Os02g0168200|mRNA|AK108211|CDS+3'UTR,Os02g0168200
Os02g0168300|mRNA|AK103301|CDS+3'UTR,Os02g0168300
Os02g0168400|COMBINER_EST|CI230450|6,Os02g0168400
Os02g0168500|mRNA|AF358765|CDS+3'UTR,Os02g0168500
Os02g0168500|mRNA|AK073338|CDS+3'UTR,Os02g0168500
Os02g0168500|mRNA|AK073486|CDS+3'UTR,Os02g0168500
Os02g0168600|mRNA|AK067291|CDS+3'UTR,Os02g0168600
Os02g0168700|mRNA|AK061562|CDS+3'UTR,Os02g0168700
Os02g0168800|mRNA|AK060914|CDS+3'UTR,Os02g0168800
Os02g0168800|mRNA|AK102265|CDS+3'UTR,Os02g0168800
Os02g0168900|mRNA|AK102098|CDS+3'UTR,Os02g0168900
Os02g0169000|mRNA|AK101628|CDS+3'UTR,Os02g0169000
Os02g0169300|mRNA|AK070041|CDS+3'UTR,Os02g0169300
Os02g0169400|mRNA|AK106247|CDS+3'UTR,Os02g0169400
Os02g0169700|mRNA|AK105565|CDS+3'UTR,Os02g0169700
Os02g0169800|mRNA|AK065409|CDS+3'UTR,Os02g0169800
Os02g0169900|mRNA|AK070107|CDS+3'UTR,Os02g0169900
Os02g0169900|mRNA|AK099345|CDS+3'UTR,Os02g0169900
Os02g0169900|mRNA|AK103039|CDS+3'UTR,Os02g0169900
Os02g0169900|mRNA|AK105887|CDS+3'UTR,Os02g0169900
Os02g0170000|mRNA|AK065022|CDS+3'UTR,Os02g0170000
Os02g0170000|mRNA|AK119658|CDS+3'UTR,Os02g0170000
Os02g0170100|mRNA|AK058912|CDS+3'UTR,Os02g0170100
Os02g0170100|mRNA|AK100893|CDS+3'UTR,Os02g0170100
Os02g0170200|mRNA|AK107753|CDS+3'UTR,Os02g0170200
Os02g0170300|mRNA|AK109522|CDS+3'UTR,Os02g0170300
Os02g0170300|mRNA|AY177697|5'UTR+CDS,Os02g0170300
Os02g0170500|COMBINER_EST|CI146605|6,Os02g0170500
Os02g0170900|mRNA|AK065636|CDS+3'UTR,Os02g0170900
Os02g0170900|mRNA|AK111491|CDS+3'UTR,Os02g0170900
Os02g0171100|mRNA|AK059005|CDS+3'UTR,Os02g0171100
Os02g0171100|mRNA|AK070032|CDS+3'UTR,Os02g0171100
Os02g0171600|COMBINER|CI363117|6,Os02g0171600
Os02g0171700|mRNA|AK121438|CDS+3'UTR,Os02g0171700
Os02g0172300|COMBINER|CI213353|6,Os02g0172300
Os02g0172600|COMBINER_EST|Os02g0172600|8,Os02g0172600
Os02g0172800|mRNA|AK103838|CDS+3'UTR,Os02g0172800
Os02g0173000|mRNA|AK119397|CDS+3'UTR,Os02g0173000
Os02g0173100|mRNA|AK062235|CDS+3'UTR,Os02g0173100
Os02g0173100|mRNA|AK066680|CDS+3'UTR,Os02g0173100
Os02g0173100|mRNA|AK100596|CDS+3'UTR,Os02g0173100
Os02g0173200|mRNA|AK068418|CDS+3'UTR,Os02g0173200
Os02g0173300|mRNA|AK107829|CDS+3'UTR,Os02g0173300
Os02g0173400|COMBINER_EST|CB661502|7,Os02g0173400
Os02g0173500|mRNA|AK070565|CDS+3'UTR,Os02g0173500
Os02g0173600|mRNA|AK121841|CDS+3'UTR,Os02g0173600
Os02g0173700|mRNA|AK060232|CDS+3'UTR,Os02g0173700
Os02g0173800|mRNA|AK069063|CDS+3'UTR,Os02g0173800
Os02g0173900|mRNA|AK060831|CDS+3'UTR,Os02g0173900
Os02g0174000|COMBINER_EST|Os02g0174000|8,Os02g0174000
Os02g0174100|mRNA|AK061484|CDS+3'UTR,Os02g0174100
Os02g0174100|mRNA|AK062651|CDS+3'UTR,Os02g0174100
Os02g0174100|mRNA|AK066057|CDS+3'UTR,Os02g0174100
Os02g0174100|mRNA|AK068702|CDS+3'UTR,Os02g0174100
Os02g0174200|mRNA|AK101327|CDS+3'UTR,Os02g0174200
Os02g0174200|mRNA|AY156512|CDS,Os02g0174200
Os02g0174300|COMBINER_EST|Os02g0174300|8,Os02g0174300
Os02g0174500|mRNA|AK119374|CDS+3'UTR,Os02g0174500
Os02g0174700|mRNA|AK106641|CDS+3'UTR,Os02g0174700
Os02g0174800|mRNA|AK072843|CDS+3'UTR,Os02g0174800
Os02g0174900|mRNA|AK121973|UTR,Os02g0174900
Os02g0175000|mRNA|AJ491818|CDS+3'UTR,Os02g0175000
Os02g0175100|mRNA|AB053473|CDS+3'UTR,Os02g0175100
Os02g0175100|mRNA|AJ001265|CDS+3'UTR,Os02g0175100
Os02g0175100|mRNA|AK069575|CDS+3'UTR,Os02g0175100
Os02g0175400|mRNA|AK067063|CDS+3'UTR,Os02g0175400
Os02g0175500|mRNA|AK067170|CDS+3'UTR,Os02g0175500
Os02g0175600|mRNA|AK121069|CDS+3'UTR,Os02g0175600
Os02g0175700|mRNA|AK069542|CDS+3'UTR,Os02g0175700
Os02g0175800|mRNA|AK058292|CDS+3'UTR,Os02g0175800
Os02g0175800|mRNA|AK120215|CDS+3'UTR,Os02g0175800
Os02g0175900|mRNA|AK064060|CDS+3'UTR,Os02g0175900
Os02g0175900|mRNA|AK099377|CDS+3'UTR,Os02g0175900
Os02g0176000|COMBINER_EST|CI436385|1,Os02g0176000
Os02g0176100|mRNA|AK063386|CDS+3'UTR,Os02g0176100
Os02g0176100|mRNA|AK070086|5'UTR+CDS,Os02g0176100
Os02g0176100|mRNA|AK070816|CDS+3'UTR,Os02g0176100
Os02g0176300|mRNA|AK066588|CDS+3'UTR,Os02g0176300
Os02g0176400|mRNA|AK062746|CDS+3'UTR,Os02g0176400
Os02g0176700|COMBINER_EST|Os02g0176700|8,Os02g0176700
Os02g0176900|COMBINER_EST|Os02g0176900|8,Os02g0176900
Os02g0177300|COMBINER_EST|CI147320|6,Os02g0177300
Os02g0177400|mRNA|AK102107|CDS+3'UTR,Os02g0177400
Os02g0177500|mRNA|AK062715|CDS+3'UTR,Os02g0177500
Os02g0177600|mRNA|AK070083|CDS+3'UTR,Os02g0177600
Os02g0177700|mRNA|AK119941|CDS+3'UTR,Os02g0177700
Os02g0177800|mRNA|AK065684|5'UTR+CDS,Os02g0177800
Os02g0177800|mRNA|AK101699|CDS+3'UTR,Os02g0177800
Os02g0177900|mRNA|AK060768|CDS+3'UTR,Os02g0177900
Os02g0177900|mRNA|AK066421|CDS+3'UTR,Os02g0177900
Os02g0178000|mRNA|AK111625|CDS+3'UTR,Os02g0178000
Os02g0178100|mRNA|AK109630|CDS+3'UTR,Os02g0178100
Os02g0178200|COMBINER_EST|Os02g0178200|8,Os02g0178200
Os02g0178400|mRNA|AK063815|CDS+3'UTR,Os02g0178400
Os02g0178400|mRNA|AK121516|CDS+3'UTR,Os02g0178400
Os02g0178500|mRNA|AK102240|CDS+3'UTR,Os02g0178500
Os02g0178600|mRNA|AK106315|CDS+3'UTR,Os02g0178600
Os02g0178700|mRNA|AK110943|CDS+3'UTR,Os02g0178700
Os02g0178800|mRNA|AK060909|CDS+3'UTR,Os02g0178800
Os02g0178800|mRNA|AK066569|CDS+3'UTR,Os02g0178800
Os02g0179100|mRNA|AK058557|CDS+3'UTR,Os02g0179100
Os02g0179200|mRNA|AK111348|CDS+3'UTR,Os02g0179200
Os02g0179300|mRNA|AK069065|CDS+3'UTR,Os02g0179300
Os02g0179300|mRNA|AK104908|CDS+3'UTR,Os02g0179300
Os02g0179400|COMBINER|CI181233|6,Os02g0179400
Os02g0179500|mRNA|AK110722|CDS+3'UTR,Os02g0179500
Os02g0179600|mRNA|AK110418|CDS+3'UTR,Os02g0179600
Os02g0179800|COMBINER_EST|CI333192|0,Os02g0179800
Os02g0179900|mRNA|AK067511|CDS+3'UTR,Os02g0179900
Os02g0180000|mRNA|AK120521|CDS+3'UTR,Os02g0180000
Os02g0180100|mRNA|AK067359|CDS+3'UTR,Os02g0180100
Os02g0180100|mRNA|AK104700|CDS+3'UTR,Os02g0180100
Os02g0180200|mRNA|AK103796|CDS+3'UTR,Os02g0180200
Os02g0180500|mRNA|AK101220|CDS+3'UTR,Os02g0180500
Os02g0180700|mRNA|AK070746|CDS+3'UTR,Os02g0180700
Os02g0180800|mRNA|AK073452|UTR,Os02g0180800
Os02g0180900|mRNA|AK064416|CDS+3'UTR,Os02g0180900
Os02g0181300|mRNA|AK058773|CDS+3'UTR,Os02g0181300
Os02g0181300|mRNA|AY676927|CDS,Os02g0181300
Os02g0181800|mRNA|AK121784|CDS+3'UTR,Os02g0181800
Os02g0181900|COMBINER_EST|AU172375|7,Os02g0181900
Os02g0182100|mRNA|AK100530|CDS+3'UTR,Os02g0182100
Os02g0182500|mRNA|AF358768|CDS+3'UTR,Os02g0182500
Os02g0182600|mRNA|AY224497|CDS+3'UTR,Os02g0182600
Os02g0182700|mRNA|AK107630|CDS+3'UTR,Os02g0182700
Os02g0182800|mRNA|AB007627|CDS+3'UTR,Os02g0182800
Os02g0182800|mRNA|AB061817|CDS+3'UTR,Os02g0182800
Os02g0182900|mRNA|AK120718|CDS+3'UTR,Os02g0182900
Os02g0183000|COMBINER_EST|Os02g0183000|8,Os02g0183000
Os02g0183500|COMBINER_EST|Os02g0183500|8,Os02g0183500
Os02g0183800|COMBINER|CI139190|6,Os02g0183800
Os02g0184000|mRNA|AK072584|CDS+3'UTR,Os02g0184000
Os02g0184100|mRNA|AK073734|CDS+3'UTR,Os02g0184100
Os02g0184100|mRNA|AK106586|UTR,Os02g0184100
